ind,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_avg_age,beta_avg_water_dist,beta_avg_sqft,beta_avg_basement,beta_avg_index,beta_avg_unemp,beta_avg_tech,se_Intercept,se_avg_age,se_avg_water_dist,se_avg_sqft,se_avg_basement,se_avg_index,se_avg_unemp,se_avg_tech,t_Intercept,t_avg_age,t_avg_water_dist,t_avg_sqft,t_avg_basement,t_avg_index,t_avg_unemp,t_avg_tech,p_Intercept,p_avg_age,p_avg_water_dist,p_avg_sqft,p_avg_basement,p_avg_index,p_avg_unemp,p_avg_tech,sumW_Intercept,sumW_avg_age,sumW_avg_water_dist,sumW_avg_sqft,sumW_avg_basement,sumW_avg_index,sumW_avg_unemp,sumW_avg_tech
29.0,-122.3470635,47.33572888,-0.4134904127360151,-0.9734766573560529,-0.4922491643426084,0.07875875160659329,0.831646993079973,-0.5799841625954115,0.020897142698877835,-0.0668718847221435,0.25080724374683294,-0.02246040456839547,-0.017259245984938637,-0.0703595334256453,0.0835630301744065,0.05239723344946295,0.048078251792010675,0.04222682370511209,0.055532247348432415,0.027769329809330515,0.03135538236046058,0.025262621182968483,0.025867539439738293,-11.068984456112657,0.4346485556355105,-1.5836352075433942,4.516425243393519,-0.8088205485192789,-0.5504396593390838,-2.785124034281929,3.230420518699784,1.1318515517075914e-24,0.6640808858521438,0.11416466989689403,8.565009306901998e-06,0.41915857266334655,0.5823630670355238,0.005636892091418592,0.001351237619097701,18.58227338914519,18.881734180785365,18.881734180785365,18.58227338914519,54.32956411397475,90.43502407149849,160.051424345936,110.42132829115374
30.0,-122.2371354,47.3279499,-1.0354448388796578,-0.9808742771888788,-0.8989842782765751,-0.13646056060308265,0.8022433718911669,-0.5679142225512768,-0.005753732529746961,-0.04677809403173117,0.22101936876266198,-0.021375732561582796,-0.019209141738663137,-0.07017340740471491,0.08043042298085554,0.06068648380507098,0.04363557231244121,0.04510628130252683,0.06767695279781305,0.027650897165245998,0.031237804575479682,0.02523926372029715,0.025759701567973088,-9.358166546202527,-0.1318587616669457,-1.037063856317295,3.2657996500369046,-0.7730574684010484,-0.6149325152556169,-2.7803270405341576,3.12233520130739,9.360892465375584e-19,0.8951704966172579,0.3004099872407248,0.0011975687355109165,0.4400013425268109,0.5389921389783896,0.005719015679773323,0.001941106282636192,12.916129423478322,14.419880410926568,14.419880410926568,12.916129423478322,64.24474815574207,94.97431247391378,165.2691623426894,118.55773146453873
31.0,-122.1858493,47.33859036,-0.6016396807658323,-0.3010719724936528,-0.5869928202504895,-0.014646860515342808,0.836664391133302,-0.5604136698280042,0.0344450400976322,-0.04447513418956013,0.2369697967670665,-0.021874119804657845,-0.02018684008156726,-0.06985677535019598,0.078073064155915,0.05497893597248078,0.04118321156086633,0.04353974534131643,0.07426730479989266,0.027719274844733164,0.031068782407911995,0.02522518093543655,0.025638407724098818,-10.193243283364275,0.836385478260346,-1.0214835626830383,3.1907687697239417,-0.7891303047133668,-0.6497467398795284,-2.7693270279802267,3.0451604091829085,1.4076993323171178e-21,0.40349912531460363,0.3077190323917694,0.0015450621448368724,0.43056107786240017,0.5162748455247559,0.0059114396783314736,0.002498805384660591,14.023531927799777,14.190521501914342,14.190521501914342,14.023531927799777,61.147798464014336,93.8435552406682,166.04789726434097,119.56854618230106
32.0,-122.21600159999998,47.34224543,-0.8981106190968733,0.2701422335390802,-0.8861546101996423,-0.01195600889723103,0.8073561968059564,-0.5623243598671575,0.016783752306943386,-0.05201915126918439,0.2477797248614778,-0.02213429727796468,-0.01960467940329485,-0.06999233395190216,0.0794810095487809,0.056939688577404814,0.0422327269006361,0.04365849072252938,0.068894474182371,0.027625094098813047,0.031154243106681703,0.025232243158943703,0.025686146499881764,-9.875789171251329,0.3974110491712197,-1.1915013645293195,3.5965108639276138,-0.8012388011708425,-0.6292779874690713,-2.773924359836117,3.0943142658299,1.7271987458248126e-20,0.6913025378523737,0.23425055480746101,0.0003680756815151046,0.4235278519432024,0.5295706805670086,0.005830316502080887,0.0021287688330971395,14.1855455699369,14.742016290299118,14.742016290299118,14.1855455699369,64.05575980620537,95.95796626282696,167.63007153535432,121.71071204700544
33.0,-122.2740611,47.34568889,-0.7692718810826563,-0.16356691005515966,-0.7324148300783899,-0.036857051004266395,0.7877094756952865,-0.5528388935976423,-0.009738823376761518,-0.07087489416325223,0.27417730512390814,-0.022222582375150016,-0.018461489604783346,-0.0701412043968479,0.08185322701328494,0.05749798417485736,0.044412460066537554,0.04394023764466715,0.0560886838427988,0.027681888939010236,0.03124239971952724,0.025245025389936854,0.025774104876471846,-9.6149265323181,-0.21928133145903367,-1.6129838608611626,4.888282026591174,-0.8027841750290825,-0.590911382304749,-2.7784168688064588,3.1757932004073397,1.3116526912221473e-19,0.826556572351624,0.10763407551916476,1.5417171938813604e-06,0.422635104341879,0.5549547650647983,0.005752017989779266,0.0016247295298991138,14.288850201494702,15.683006050781273,15.683006050781273,14.288850201494702,61.423721554429555,98.14311194306032,168.13342624065004,120.8526916800084
34.0,-122.3033873,47.35010444,-0.8876615414672518,0.10879109109007146,-0.8717812772541003,-0.015880264213151585,0.8167734655962715,-0.5489218398825917,-0.008570611375769066,-0.09106838076162006,0.27829190355755307,-0.023088188256151807,-0.017800033027995064,-0.07019536151949805,0.08283640797525857,0.054941045883991124,0.04797220093761809,0.047762252418244354,0.05580364788763737,0.027609193180189926,0.03128487516173804,0.025252200805421676,0.025802158429471176,-9.991106486062328,-0.1786578728567006,-1.906701969667442,4.98698407885276,-0.8362500166327925,-0.5689660877971097,-2.7797720309758915,3.2104449014096037,6.981905971185224e-21,0.8583079767159977,0.05736401164294754,9.602566816473663e-07,0.40357520968286176,0.5697379239770332,0.0057285869403345775,0.0014458766557252567,15.101766711253868,15.688023896433725,15.688023896433725,15.101766711253868,58.84880926560746,96.40375263545278,166.76575978406422,118.7760615908777
35.0,-122.0809673,47.35058083,-0.6179425277917605,0.12882939933742255,-0.6383108209439992,0.020368293152238648,0.9086176155375062,-0.5014088302630118,0.09717858893696679,0.003287288233639895,0.2828428765520183,-0.02377307769469438,-0.0222240058385874,-0.0688920755936925,0.07141957516907138,0.048937926782457744,0.04064520500785069,0.041213003474605304,0.07521928361414804,0.027885185096565405,0.030665537094540594,0.025194832798741275,0.02538520293038539,-10.245812669831906,2.3908992196790884,0.07976337457825566,3.7602442214541143,-0.8525343336387783,-0.7247225369010072,-2.734373200410138,2.8134332967487965,9.256094045510262e-22,0.017326058267393907,0.9364702723485168,0.00019836928583204247,0.3944907718123656,0.46909830980375944,0.006562406193746153,0.0051736259682946635,13.170641659361806,13.494553397814487,13.494553397814487,13.170641659361806,46.225668532169905,75.26173017840057,158.98487051818898,107.2350335063178
36.0,-122.1421827,47.35028785,-0.7578532576489251,-0.29756586936683765,-0.6688532402025245,-0.08900001744640063,0.8661764056220402,-0.5312741136622856,0.07179560836319052,-0.02720584456350897,0.2577111918985731,-0.022527248798926904,-0.02112121561463661,-0.06932009043311389,0.07537130593286487,0.05042498491812244,0.03991290921013883,0.03903963469940511,0.07016290770139787,0.027953422187567342,0.030922366641851284,0.02520869892317996,0.025514095232213457,-10.535930045887804,1.7988066964798626,-0.6968775392748113,3.673040361943818,-0.8058851845677127,-0.6830400744958023,-2.7498480046255986,2.9541045938287063,8.97061082792297e-23,0.0728961457322055,0.486334228181306,0.0002764841936370334,0.42084702403597685,0.49502577795217795,0.00626661460067492,0.003344298829517428,14.584199375198875,15.597171476353466,15.597171476353466,14.584199375198875,53.88515292469379,86.411490831592,166.94114780814238,117.24824781548256
37.0,-122.1845942,47.35731079,-0.8274197983157475,0.13647835681680787,-0.8391174710185444,0.011697672702796869,0.8197372854889612,-0.5433786143606187,0.05209058130006891,-0.05462750372011219,0.2658129561955428,-0.02287465464634833,-0.02039930114970391,-0.06955728999523071,0.07789021792706863,0.05351644458238006,0.04026026035099356,0.04222672244328087,0.07497412527604515,0.027875639841425156,0.030988524994174257,0.025218825808331725,0.025596091574794463,-10.153488681860653,1.2938461114244484,-1.2936714137235754,3.545395897809457,-0.8205965773870771,-0.6582856445583942,-2.758149428680005,3.043051229109149,1.931418321801473e-21,0.19655735709525032,0.1966176535641648,0.0004443720416929116,0.4124252205200929,0.5107800751059728,0.006112954360208737,0.0025159331211379162,15.264404959625203,16.30763400871587,16.30763400871587,15.264404959625203,58.87142666802612,94.89070788025077,170.72139477537354,122.17641629367003
38.0,-122.11715009999999,47.36413389,-0.7588232044922837,-0.20023177961932648,-0.6645628370988872,-0.0942603673933965,0.8902491077773939,-0.5075019331137509,0.09371427710284672,-0.002052492065638148,0.2758458510919552,-0.023696432853098602,-0.021992455303549895,-0.0688859961624635,0.07340730546831209,0.04937097472483118,0.04013836210701747,0.04121083448997308,0.07341084869713016,0.02805315298797373,0.030716762577388798,0.025198188675148878,0.025431001983538305,-10.279358184486123,2.334780797805959,-0.04980467129675658,3.757562485485048,-0.8446976660077092,-0.7159756907369843,-2.733767773967051,2.886528242804953,7.079132465880382e-22,0.020110186830885297,0.9603059749980305,0.00020042409868626447,0.3988469630976763,0.4744757221888598,0.006574230744762207,0.004132860798723468,14.843392742887286,15.958249829742943,15.958249829742943,14.843392742887286,49.80198536962902,81.92375217786677,167.06343942482374,114.17276025140399
39.0,-122.31542809999999,47.35962531,-0.5664993852411038,-0.22266625851834537,-0.6827783527604936,0.11627896751938982,0.8483474303131304,-0.5391734211201099,-1.893389056222992e-05,-0.09998226407436919,0.3008317929383788,-0.024499387699995982,-0.017410698678650458,-0.0700704475185614,0.08343239675150155,0.051897148029719155,0.049036864565066375,0.04949818834994701,0.05405160334169246,0.027475155511627703,0.031240472074438225,0.025253528177880655,0.025803757190846596,-10.389268805510268,-0.00038611544049899007,-2.0199176456217964,5.565640505363762,-0.8916924124279351,-0.5573122786738024,-2.774679522995741,3.233342963756365,2.931248350525831e-22,0.9996921407279675,0.044140599610628495,5.146771724031334e-08,0.37316010369885944,0.5776643174924508,0.005817087904560721,0.0013378832306331784,15.820035724017657,16.133070379461046,16.133070379461046,15.820035724017657,56.484553111048264,97.43274853778844,167.97368336510982,118.05251058120567
40.0,-122.0520176,47.36723318,-0.7760880444164678,0.5065579841631219,-0.807554314991391,0.03146627057492313,0.9194147046050369,-0.47776630749086807,0.10555010981807293,0.012215073097371623,0.3120145435727137,-0.02543994949814499,-0.02336433486512759,-0.06837986500822527,0.06820079428348307,0.04872353373311914,0.04104680035443565,0.04316512674746935,0.07509242943387433,0.027953243396451027,0.030371136781293297,0.025184382951420614,0.02527660887828973,-9.805657982604679,2.5714576753037184,0.28298476149123686,4.155073233413905,-0.9100893637757568,-0.7692940515653844,-2.7151693627009457,2.6981781698596934,2.9877417379801536e-20,0.010532406510275183,0.7773529923761938,4.076375831269919e-05,0.3633911452492895,0.44222886715927845,0.00694698043151972,0.007304069606271033,12.088881652241906,13.244947158210898,13.244947158210898,12.088881652241906,40.37753257735806,67.45436462802992,156.01357152220828,102.0787512261382
41.0,-122.2684206,47.36603797,-0.8385484369525997,-0.20447110163723203,-0.8306540232783902,-0.00789441367420951,0.8026177108976218,-0.537429544683202,0.010963051613351291,-0.09595783272218736,0.33116098099794816,-0.024483558592322298,-0.018351078618587945,-0.06981118796112161,0.08192183711188132,0.054554716558239354,0.04265928467276463,0.044720468756816664,0.05997148420346905,0.02760176211975302,0.031179119421116126,0.025239211086523397,0.025722739950282774,-9.851202216575983,0.2569909856071857,-2.1457251095464125,5.5219740747852315,-0.8870288239605109,-0.5885694964867942,-2.7659813819774124,3.1848021350066458,2.0935749296260085e-20,0.7973341958745449,0.03257068980314818,6.475446535553212e-08,0.3756622259992749,0.5565233321566778,0.005971116728637951,0.0015763604546578046,13.964711494663998,15.005649189074937,15.005649189074937,13.964711494663998,59.202741453449875,99.42917581671288,173.4539194589195,124.45899038245172
42.0,-122.0354875,47.36913386,-0.620134708585962,0.18369580214886072,-0.5135235265773282,-0.10661118200863373,0.9217513025931325,-0.468605006072937,0.10630158125549073,0.012600257729140073,0.32534327694416965,-0.026237588752293345,-0.023742910913647036,-0.06822571331938786,0.06684206542930865,0.04825066888550653,0.041466087256194425,0.04260838900752174,0.07301698257389767,0.027896437289011526,0.030233585665563167,0.02518109701181665,0.025244908581576676,-9.7118862162281,2.5635787770067657,0.2957224627036644,4.455720648479308,-0.9405354698332176,-0.7853157470729918,-2.7094019489052363,2.6477444041167533,6.195788650172103e-20,0.010769952334235482,0.7676144546258807,1.121391157719811e-05,0.3475807048255807,0.4327907857453712,0.007066383993339882,0.008463440598334168,11.586794015601043,11.923185648150524,11.923185648150524,11.586794015601043,37.76202794153105,64.88057550641528,152.72683404753175,98.13439614852285
43.0,-122.2245625,47.36457616,-0.7562824203309915,-0.24219817020213608,-0.7789721185793023,0.022689698248310797,0.7796459880205552,-0.5447474183152576,0.033518059524989194,-0.07600077620236222,0.306902453225128,-0.024017516437763786,-0.019448224508308423,-0.06965946429254988,0.08006962810033366,0.0545945348965984,0.04138599184548554,0.04389382497225183,0.06541786176232978,0.02763247936595653,0.031098522744965735,0.025227611397761963,0.02566282650900408,-9.97805768190909,0.8098889994017482,-1.7314685209230978,4.691416762292508,-0.8691770332905265,-0.6253745448875614,-2.7612389930316446,3.1200627129767007,7.737680813683469e-21,0.4185449834306406,0.0842345557003112,3.8743788633624105e-06,0.3853359176038119,0.5321259355944319,0.006056641967761348,0.0019557374456961123,14.877092882334871,15.859367742598856,15.859367742598856,14.877092882334871,62.563428989092515,97.85641418439829,173.79266001587126,124.85449994203061
44.0,-122.1753939,47.37463196,-0.8254292734238587,-0.0974193327703633,-0.7758505455660463,-0.04957872785781248,0.8108600925080216,-0.5183056683315216,0.07509300362611779,-0.05768480906253019,0.279769084856287,-0.02446317408050996,-0.02092474996621095,-0.06915499031155574,0.07701239721358197,0.051594891600140635,0.04013930926555629,0.04938405838593722,0.07042420024486405,0.028165787194827725,0.030853768242661915,0.025210957173521092,0.025526312965774543,-10.045678016893223,1.870809562997523,-1.1680856322443667,3.972627078242045,-0.868542175345353,-0.6781910657278492,-2.7430529446215863,3.016980843133888,4.538951804720643e-21,0.062191671362998996,0.24355389173040365,8.605571066590164e-05,0.38568273196270086,0.49809112802517885,0.00639498132500011,0.002736731198602649,17.017799803094327,17.196361401112526,17.196361401112526,17.017799803094327,54.94499967950899,93.2942266890712,174.38940713084702,123.39996513088845
45.0,-122.14919270000001,47.37187686,-0.5397290127801053,-0.37617252153852127,-0.5771359956632702,0.03740698288316491,0.8502618863282188,-0.5131192399397558,0.08583940886494956,-0.026408459922491058,0.274720457256283,-0.024005421478535256,-0.021498587609545015,-0.06897731077814556,0.07518469021242899,0.0501341857416379,0.04015091141910826,0.04576451155693391,0.06857290723957563,0.028149529962262197,0.030809371079377253,0.02520392868888373,0.025468788901323126,-10.234917199694246,2.1379193106958376,-0.5770510603972531,4.006253611159905,-0.8527823203697322,-0.6977937833964887,-2.7367682090200574,2.952032407340856,1.0097328762182414e-21,0.0332038269539685,0.5642696829974579,7.513899071509802e-05,0.3943533961620208,0.48576165869174026,0.006515817461752004,0.0033662761039629677,16.21107643214802,16.60087071848613,16.60087071848613,16.21107643214802,52.879252831269085,87.04355892967286,172.24463416629996,120.36451898670717
46.0,-122.2044801,47.37609735,-0.7932254875392569,-0.11266177586929238,-0.7111403638779138,-0.08208512366134313,0.7683171046268082,-0.5242921840606982,0.06061235059973033,-0.0739872346103737,0.2995966200003938,-0.025061012183343293,-0.020089493957585774,-0.06938966423227237,0.07890918621628343,0.05338373001052291,0.04107463745626698,0.04969056500099091,0.0719741980523302,0.02799008193519085,0.03097021493809421,0.025220126208319763,0.025590679058198923,-9.821198030886013,1.4756636784503712,-1.4889594153115038,4.162555861790449,-0.8953532984065706,-0.6486714411812218,-2.7513607052997897,3.083512791388861,2.646588994973211e-20,0.14091809479414907,0.137383372045999,3.9510435846751654e-05,0.3712032326000948,0.5169689739229124,0.006238356812547307,0.0022054669903203207,16.05595641464768,16.639691067879,16.639691067879,16.05595641464768,57.780527237849604,96.29072324659205,175.1830181026084,125.59835477131317
47.0,-122.1945497,47.37972044,-0.7333319467155945,-0.15857092970257125,-0.6365707203452173,-0.0967612263703772,0.772505382100849,-0.5167093290470357,0.07173506634538755,-0.0705288133629309,0.29180490850718976,-0.02540420254845533,-0.02045916928979445,-0.06922471990859728,0.07827509596333794,0.05333674079513007,0.04123560724603382,0.053503770795040866,0.07461202826955127,0.02816591411785821,0.03090124580055595,0.025215892051726103,0.025560205181722976,-9.687680974579047,1.739638897940257,-1.318202667118708,3.9109633563771333,-0.9019484488290812,-0.6620823452181455,-2.7452814188208996,3.062381362232145,7.474516846103183e-20,0.08278670999648889,0.18828332581557547,0.00011009322156759177,0.36769406693131257,0.508346798912416,0.006352623328726946,0.002362918218403321,15.915729016115161,16.506092523378076,16.506092523378076,15.915729016115161,55.73769472606659,95.255388209584,175.9474540115644,125.18910847884419
48.0,-122.0849767,47.37079051,-0.9730584046650071,0.5912791376312893,-1.0115568026445907,0.03849839797958354,0.9074743683258764,-0.48773112823826037,0.10415291206205725,0.010599474181543656,0.2987551310239507,-0.024711596011460286,-0.022918755124293155,-0.06853272162105971,0.07061794281075146,0.048358315199996095,0.04056578052163931,0.043384112741430114,0.06986091268840465,0.028005970297592463,0.03049018437880609,0.025189500990256377,0.025338993648464366,-10.085775863388635,2.5675066699751574,0.24431695180022842,4.276427540482696,-0.882368857385549,-0.7516765015112247,-2.7206859575173423,2.7869276811248245,3.3051322152029948e-21,0.010650936435825884,0.8071261032508026,2.4426728007036622e-05,0.3781727712395725,0.45274226731116474,0.0068344756932607635,0.0056062914061503115,14.841400427412196,15.129707776400348,15.129707776400348,14.841400427412196,45.384867711357955,74.91743284387957,162.8945657714636,108.54356064035248
49.0,-122.1119726,47.38053866,-0.7283758368380355,-0.012430493741779625,-0.6848838461684694,-0.043491990669566105,0.8949065690946509,-0.4905416407404369,0.10382673423504897,0.006274679196726038,0.2944920551974739,-0.024869086176547824,-0.02279615481905134,-0.06851219834102372,0.07218063872939018,0.04827093106044263,0.04007168509779525,0.04280638821676502,0.0648093735923042,0.02808817895262865,0.03054233559475149,0.02519259699637064,0.025369141176554057,-10.16225769762351,2.5910249090263875,0.14658277556499325,4.5439731766277,-0.8853933257293076,-0.7463788991621425,-2.7195369477348406,2.8452141216392026,1.8013610557298566e-21,0.009962585359600727,0.8835443205858863,7.571740878194501e-06,0.3765421669379244,0.45593115582442256,0.006857771986159298,0.0046949174438026256,16.185983417529037,16.719267930322346,16.719267930322346,16.185983417529037,48.610092330043734,78.5860933505119,168.99596498343107,113.8549963034104
50.0,-122.28410520000001,47.37992583,-0.9221104453269077,-0.20531677037468732,-0.8862332029059907,-0.035877242420916944,0.8561430003758396,-0.5119041214359763,0.028339463725153332,-0.10014934371897924,0.36088097585187273,-0.02779892258371576,-0.017696045966161977,-0.06960417839632427,0.08289312908205061,0.051417153577964426,0.04493517551875781,0.04783941067501139,0.05916687201761616,0.027516291876044135,0.031141755235289472,0.025241676895091786,0.025722164456156212,-9.95590159730974,0.6306743747628907,-2.093448525094219,6.099375605734661,-1.0102713951772582,-0.5682417651946935,-2.757510076910093,3.2226342858254835,9.211465122727949e-21,0.5286581072145713,0.03701625942357705,2.776107034563953e-09,0.31305143427936233,0.5702290533245107,0.006124666568009123,0.0013874226831234943,14.95003249834057,15.717553697768246,15.717553697768246,14.95003249834057,54.80628625522556,99.17068616719482,175.67310737303302,124.04026611797761
51.0,-122.02324990000001,47.37801929,-0.6219514832232724,0.5115846235548926,-0.6712181023597577,0.049266619136485224,0.9226386118257448,-0.4562882874324524,0.10807495425908473,0.006528686164152111,0.3420715520659274,-0.027664798399128297,-0.02447474973572003,-0.0679377720595786,0.06493901961641141,0.047298503718518264,0.041044897042005764,0.04030727151734454,0.06730915805779908,0.02756132225020443,0.030018435307628488,0.025177002687764308,0.02519617360822729,-9.646992009470415,2.633091128197489,0.1619729125386908,5.0820952443378795,-1.0037543971216076,-0.8153239662528426,-2.6984058786551053,2.5773365680893274,1.024008765388093e-19,0.008829967367846052,0.8714190744847863,6.041407572969558e-07,0.31617876972482667,0.41543202350622743,0.007299176694914285,0.01035822063612217,11.76455987503327,12.509014390101175,12.509014390101175,11.76455987503327,37.4203841911305,61.8261068016034,150.73962248552283,95.40689822499381
52.0,-122.2968649,47.37990309,-1.1048986206776696,0.1727982681388558,-1.1254836865498132,0.020585065872143593,0.8778533154296156,-0.5048537324092908,0.022951901681836653,-0.10099404304634342,0.36334952370934726,-0.028225635059635705,-0.017333286296929765,-0.06968473618936297,0.08336970758913244,0.05035649165527184,0.0470768797316076,0.04865341260489975,0.05674361484407819,0.027416828946349867,0.031154049833948084,0.025246342876270558,0.025740136261523765,-10.025593837342667,0.487540844097759,-2.075785389742067,6.403355244599238,-1.0295003523153075,-0.5563734535097891,-2.7601913089305605,3.238899232781183,5.319230465301046e-21,0.6261751964875109,0.038631208203245115,4.805626836751414e-10,0.3039435506058027,0.5783051260989105,0.0060756849315643695,0.0013128299827653855,15.826364812017179,16.290117575691333,16.290117575691333,15.826364812017179,53.75427797863309,98.73314899032442,174.01465848968851,122.50712188659679
53.0,-122.3057534,47.3824994,-0.9544921255383261,0.04076176464333936,-0.9306016665283107,-0.023890459010015408,0.8948599702717953,-0.49669812048718864,0.025783184201554885,-0.10107615783736884,0.372148295679953,-0.029316536044180098,-0.016996177199737943,-0.06967323708559416,0.08379886723352864,0.049922587406779746,0.050995051833479424,0.050205564387661564,0.05667650959620471,0.027400315755542498,0.0311496010604273,0.02524926499549657,0.02575056042965441,-9.949366535031285,0.5056016863312144,-2.013246122619212,6.566182327234801,-1.0699342411136261,-0.5456306540416667,-2.7594164463013473,3.25425411468038,9.697161144091233e-21,0.6134491943665223,0.04484100593294907,1.8295416747595379e-10,0.2853737900647491,0.585661562302012,0.006089803847890727,0.0012458377579969578,15.363958958374372,16.201448566254403,16.201448566254403,15.363958958374372,51.648133710454545,98.09281731381472,173.41333711266662,121.07545131583352
54.0,-122.3221716,47.38450479,-0.8016979429709512,0.06830970808816272,-0.870488093085594,0.06879015011464285,0.9143325294782635,-0.4862643265174208,0.027188313711954046,-0.10566558085001122,0.3817502782247298,-0.030593833188660872,-0.01634636548896861,-0.06961802195109996,0.08421751925200693,0.04922042691858491,0.06598412304366696,0.05449762351642828,0.05665287958532946,0.027257541069382638,0.031191162452171885,0.02525346977870658,0.025750682483338092,-9.879319562216445,0.41204326825653753,-1.938902543487211,6.73840908033183,-1.1223988660894202,-0.5240704162287606,-2.756770557121661,3.270496590002989,1.6801059407617795e-20,0.6805556994318093,0.05330317514597225,6.460186773719642e-11,0.26244930354396284,0.6005556842889024,0.00613823905264611,0.0011784331530460448,14.217533569537787,14.58604998872697,14.58604998872697,14.217533569537787,49.62515441814231,94.92466659263914,172.5375269233498,119.55292017070684
55.0,-122.2313703,47.38627466,-1.0679522114756634,-0.16372949366547918,-0.996726734688105,-0.07122547678755842,0.7524928119123617,-0.5162345403504601,0.06774559425322643,-0.08308914004098128,0.33098625420348693,-0.02769408422178018,-0.019260930713524187,-0.06923847120189382,0.08069426969736931,0.0521795524777462,0.044255103313553285,0.05415864380679581,0.0682613871215442,0.027953099909318307,0.031006841873994766,0.02522456453570743,0.02563202267847133,-9.893425984644587,1.5307973359194282,-1.5341805887420557,4.8488064506240205,-0.990733919015122,-0.6211832469684119,-2.7448827155720017,3.148181893781855,1.5043262094477784e-20,0.1267075770974916,0.12587343195988349,1.8591509618918575e-06,0.3224884198914634,0.5348765895951659,0.0063601830554915655,0.0017816501626761224,14.232587410159493,15.254339624747725,15.254339624747725,14.232587410159493,56.59830898441932,97.33431687417529,179.1907644328085,126.36965562861667
56.0,-122.2017733,47.39424106,-0.858179909744249,0.14911290966734791,-0.9193232516980958,0.06114334195384685,0.7469482784193142,-0.49411341387297336,0.08817252211700678,-0.06927321299309282,0.3041199952544571,-0.028416984191177004,-0.020525361207180397,-0.06896525742286579,0.07874196620242598,0.05251917005825874,0.04478126204412326,0.06085230224930083,0.07081141311995987,0.028464934870035874,0.030795009049940057,0.025215698316519028,0.025542675555808705,-9.40824870851654,1.968960187636736,-1.138382779821428,4.294787829459849,-0.99831544744164,-0.6665158361828879,-2.735012790729894,3.0827610846945563,6.39567668167434e-19,0.04973293034216441,0.25572617934365327,2.2581972125086527e-05,0.318804490222942,0.5055131539974868,0.00654993525667148,0.0022108981757863865,15.543173576718509,16.219182018395895,16.219182018395895,15.543173576718509,52.97387794679327,95.00660780371211,178.79893742072912,125.83413188649989
57.0,-122.1761924,47.39447549,-0.7740329856254464,-0.02708905624477509,-0.7736626856410737,-0.00037029998437276834,0.8069227090796157,-0.48935535988291,0.09558639681305675,-0.05664698192382507,0.29935421987287014,-0.027331923490546816,-0.021514332365553876,-0.06871219905903136,0.07663104595485029,0.05070986253231156,0.04157051538823081,0.05921832361728543,0.06559340942076122,0.028305597656888244,0.03068393622276665,0.02520696162020529,0.025470503311106216,-9.650102276871687,2.2993796425270827,-0.9565786139087902,4.563785028349516,-0.9656013563767843,-0.7011594669392782,-2.725921517012718,3.0086192258884776,9.996873811661416e-20,0.0220616912628234,0.3394291213754883,6.926812829582934e-06,0.3348991754656523,0.483661559217044,0.006729225644559592,0.0028112282350520375,17.32798280886299,18.05757166489217,18.05757166489217,17.32798280886299,53.680934144528145,90.7192109721935,178.28181354623973,124.21885615668437
58.0,-122.19166809999999,47.3946966,-0.8898720029672148,0.020810810712706296,-0.9189004961830706,0.029028493215855766,0.7688806987300983,-0.49114310295040386,0.09097486193928384,-0.06472998539329605,0.30226417159138663,-0.0280674044157811,-0.020926744207447785,-0.06885609262991853,0.07784972228212286,0.051761355853288636,0.04336714807296839,0.06051283184206998,0.0686525584287713,0.028432074833216758,0.030754229133858845,0.025212091400105552,0.025509022246337856,-9.48860583062179,2.097782906688076,-1.0696902363160306,4.402810011880228,-0.9871739779958085,-0.6804509427423269,-2.7310742110680377,3.051850499416895,3.4624528157270635e-19,0.036628903607393556,0.2854834910340237,1.4148481547247806e-05,0.32422780934146633,0.49666126326418325,0.006627072145802289,0.002445184331625541,16.566351195744613,17.04022266126063,17.04022266126063,16.566351195744613,53.16889496107406,93.19116375756454,178.8034626241405,125.61213414040387
59.0,-122.30176370000001,47.39940886,-0.8020173707326856,-0.5067140644264856,-0.6921314920941609,-0.10988587863852473,0.9162485813199075,-0.46302978000173406,0.06161387140479453,-0.09326637406529284,0.4141774785791751,-0.03682185720585078,-0.01639206076601816,-0.06930378272058535,0.08408902950414981,0.0481803600321725,0.05856464126844374,0.052852855251597046,0.05781588763820044,0.02778383432935317,0.03105048837317087,0.025248989002480463,0.025698576683753475,-9.610342880222259,1.0520660601739877,-1.7646421110328685,7.163731207778213,-1.3252978969482656,-0.5279163589639928,-2.7448141671643542,3.272127890153174,1.3588490413888326e-19,0.2934828220211838,0.0784813806466422,4.543745843572242e-12,0.1859222734684637,0.5978862795897613,0.006361483605875609,0.0011718538038519807,15.481443124378231,15.837603293061449,15.837603293061449,15.481443124378231,46.81138260959155,96.46197617584423,176.5669934251468,122.50608104794425
